date,price
738701.0,630.0
738702.0,624.5
738703.0,
738704.0,
738705.0,623.25
738706.0,562.25
738707.0,555.5
738708.0,580.25
738709.0,591.75
738710.0,
738711.0,
738712.0,586.75
738713.0,550.75
738714.0,550.0
738715.0,527.25
738716.0,571.0
738717.0,
738718.0,
738719.0,595.5
738720.0,597.25
738721.0,603.5
738722.0,606.5
738723.0,610.0
738724.0,
738725.0,
738726.0,599.5
738727.0,591.75
738728.0,603.5
738729.0,614.75
738730.0,637.5
738731.0,
738732.0,
738733.0,607.0
738734.0,623.25
738735.0,613.25
738736.0,585.0
738737.0,594.5
738738.0,
738739.0,
738740.0,600.75
738741.0,604.75
738742.0,599.0
738743.0,621.25
738744.0,614.0
738745.0,
738746.0,
738747.0,587.0
738748.0,584.5
738749.0,579.5
738750.0,595.0
738751.0,593.75
738752.0,
738753.0,
738754.0,581.25
738755.0,606.5
738756.0,610.5
738757.0,623.0
738758.0,603.25
738759.0,
738760.0,
738761.0,
738762.0,596.25
738763.0,581.0
738764.0,565.0
738765.0,586.5
738766.0,
738767.0,
738768.0,595.0
738769.0,578.5
738770.0,558.25
738771.0,543.5
738772.0,561.0
738773.0,
738774.0,
738775.0,573.75
738776.0,561.25
738777.0,566.5
738778.0,554.75
738779.0,554.25
738780.0,
738781.0,
738782.0,
738783.0,538.5
738784.0,538.75
738785.0,554.0
738786.0,540.75
738787.0,
738788.0,
738789.0,530.5
738790.0,523.5
738791.0,535.75
738792.0,541.5
738793.0,535.75
738794.0,
738795.0,
738796.0,548.5
738797.0,558.25
738798.0,567.75
738799.0,572.25
738800.0,591.0
738801.0,
738802.0,
738803.0,581.0
738804.0,550.75
738805.0,536.25
738806.0,542.5
738807.0,531.75
738808.0,
738809.0,
738810.0,533.5
738811.0,520.75
738812.0,529.25
738813.0,537.25
738814.0,532.75
738815.0,
738816.0,
738817.0,531.25
738818.0,532.75
738819.0,546.75
738820.0,558.75
738821.0,550.5
738822.0,
738823.0,
738824.0,541.5
738825.0,544.5
738826.0,547.25
738827.0,532.25
738828.0,550.0
738829.0,
738830.0,
738831.0,560.0
738832.0,547.0
738833.0,521.25
738834.0,521.0
738835.0,535.25
738836.0,
738837.0,
738838.0,529.25
738839.0,516.25
738840.0,505.0
738841.0,466.25
738842.0,456.25
738843.0,
738844.0,
738845.0,427.5
738846.0,467.25
738847.0,453.25
738848.0,461.25
738849.0,463.5
738850.0,
738851.0,
738852.0,451.25
738853.0,450.75
738854.0,467.75
738855.0,485.25
738856.0,465.25
738857.0,
738858.0,
738859.0,461.25
738860.0,444.0
738861.0,420.75
738862.0,407.75
738863.0,419.75
738864.0,
738865.0,
738866.0,422.75
738867.0,431.0
738868.0,442.75
738869.0,430.5
738870.0,428.25
738871.0,
738872.0,
738873.0,440.75
738874.0,440.75
738875.0,458.0
738876.0,468.25
738877.0,457.0
738878.0,
738879.0,
738880.0,
738881.0,
738882.0,453.25
738883.0,457.0
